14,0.402241
20,0.427403
23,0.507297
26,0.342684
48,0.336694
51,0.093584
53,0.033820
55,0.213843
69,0.589146
70,0.253128
76,0.307659
80,0.772698
88,0.135610
95,0.583133
103,0.146795
113,0.159284
133,0.329950
152,0.215518
155,0.197412
157,0.487195
164,0.943903
171,0.786109
178,0.132246
195,0.528959
212,0.960533
216,0.587395
226,0.948847
240,0.247354
247,0.425631
249,0.711800
257,0.309480
265,0.462434
275,0.654000
282,0.313680
285,0.362679
286,0.956212
295,0.058959
304,0.091797
305,0.947162
322,0.201017
337,0.157188
344,0.137261
349,0.354459
360,0.948667
379,0.882720
387,0.332624
390,0.391861
403,0.560188
414,0.077010
419,0.937923
421,0.946124
428,0.703933
429,0.274513
432,0.185545
452,0.242549
475,0.375280
487,0.953793
497,0.948847
505,0.167014
507,0.940017
527,0.948847
552,0.121692
558,0.344256
561,0.542361
572,0.807424
583,0.957078
584,0.756439
589,0.707474
594,0.166196
606,0.070702
609,0.693997
615,0.302816
630,0.622009
635,0.588932
638,0.065877
645,0.795015
652,0.686490
660,0.245287
661,0.540631
663,0.308459
680,0.661588
685,0.718725
686,0.948847
690,0.097582
691,0.559190
693,0.118872
695,0.252335
700,0.957078
703,0.277052
709,0.158768
713,0.948847
723,0.911766
726,0.342239
727,0.575659
733,0.674876
743,0.890161
751,0.091353
752,0.270694
758,0.293275
762,0.897773
768,0.948847
771,0.787771
788,0.304008
790,0.230938
791,0.335629
797,0.918170
802,0.220832
805,0.430648
819,0.835942
821,0.121451
825,0.187347
827,0.528731
833,0.859620
843,0.948847
844,0.833258
848,0.558362
853,0.076744
870,0.210333
872,0.314527
895,0.166432
901,0.442022
911,0.130490
912,0.489194
916,0.232964
921,0.142265
935,0.926694
940,0.081616
961,0.953793
963,0.111990
980,0.607436
994,0.117349
1005,0.297491
1006,0.656615
1007,0.230307
1015,0.627746
1024,0.234828
1030,0.113901
1031,0.914371
1033,0.190437
1035,0.270866
1046,0.918340
1065,0.291910
1072,0.881312
1078,0.106572
1080,0.091022
1099,0.220331
1103,0.459186
1133,0.291563
1145,0.329986
1147,0.182628
1150,0.027660
1164,0.934437
1174,0.458973
1181,0.831934
1182,0.040064
1213,0.675028
1223,0.206153
1225,0.572485
1235,0.763395
1240,0.724656
1243,0.264446
1252,0.137468
1253,0.494687
1255,0.887016
1274,0.954141
1278,0.083165
1285,0.329850
1288,0.321471
1289,0.137385
1290,0.251101
1297,0.926091
1306,0.157392
1311,0.230297
1313,0.621697
1340,0.260586
1342,0.921374
1349,0.916089
1352,0.194900
1353,0.373196
1357,0.050387
1363,0.321049
1365,0.462649
1377,0.081875
1381,0.823299
1390,0.224449
1391,0.164824
1393,0.690221
1394,0.435578
1399,0.071661
1405,0.223434
1409,0.174225
1413,0.945065
1422,0.139569
1427,0.237813
1442,0.306441
1446,0.038089
1451,0.122144
1458,0.771037
1469,0.497519
1472,0.149993
1476,0.163497
1486,0.837840
1489,0.712329
1496,0.330701
1500,0.330780
1502,0.407132
1520,0.054884
1541,0.953138
1556,0.210538
1575,0.278677
1576,0.666278
1587,0.613477
1597,0.946124
1600,0.567412
1614,0.890316
1618,0.284962
1621,0.559813
1625,0.262498
1632,0.330450
1637,0.241099
1645,0.947162
1647,0.246703
1650,0.912700
1660,0.672804
1686,0.552574
1687,0.610046
1701,0.529020
1714,0.531334
1728,0.885294
1738,0.564266
1756,0.496676
1769,0.145551
1783,0.234705
1785,0.955946
1796,0.200878
1807,0.099367
1812,0.851807
1815,0.517958
1822,0.116310
1823,0.855573
1827,0.133488
1863,0.186506
1871,0.945402
1901,0.947162
1909,0.900454
1918,0.938029
1928,0.898840
1936,0.782018
1939,0.893805
1943,0.040514
1953,0.413980
1956,0.470278
1966,0.694748
1968,0.321807
1971,0.895174
1975,0.555473
1996,0.948667
2028,0.231329
2062,0.795386
2063,0.245720
2064,0.899278
2070,0.143645
2072,0.080384
2089,0.504159
2090,0.057725
2093,0.119175
2098,0.822574
2099,0.143369
2107,0.644834
2108,0.460833
2117,0.726732
2121,0.781919
2134,0.578518
2135,0.452413
2158,0.938331
2159,0.938322
2160,0.071435
2177,0.923628
2188,0.651820
2189,0.082164
2203,0.127999
2247,0.930532
2253,0.552791
2262,0.646934
2266,0.597995
2271,0.179431
2274,0.950333
2279,0.171830
2290,0.523048
2302,0.690797
2304,0.162260
2312,0.875406
2316,0.529135
2318,0.906507
2323,0.947162
2327,0.883669
2333,0.206660
2338,0.947162
2339,0.327682
2347,0.769395
2351,0.765329
2355,0.411044
2365,0.948667
2367,0.119321
2385,0.097235
2389,0.505724
2390,0.670016
2393,0.259895
2396,0.361350
2404,0.925277
2406,0.956212
2407,0.619966
2426,0.765753
2435,0.089597
2463,0.838148
2466,0.542555
2469,0.321948
2472,0.060720
2482,0.254016
2498,0.933478
2501,0.742389
2506,0.637434
2513,0.944687
2516,0.065072
2518,0.464351
2536,0.256930
2541,0.598719
2553,0.930459
2565,0.399353
2571,0.132881
2572,0.097613
2574,0.502912
2577,0.761684
2592,0.272313
2596,0.344540
2600,0.891906
2601,0.285931
2602,0.665408
2606,0.093725
2609,0.948667
2612,0.308942
2620,0.948847
2635,0.123094
2640,0.825841
2642,0.143539
2653,0.883270
2654,0.919948
2667,0.580891
2676,0.156208
2679,0.178108
2690,0.717333
2693,0.247278
2706,0.204494
2711,0.790940
2712,0.649651
2715,0.143121
2722,0.948847
2723,0.476038
2728,0.306046
2733,0.318478
2736,0.937329
2742,0.948031
2744,0.628689
2747,0.152309
2748,0.250785
2749,0.634193
2753,0.899318
2756,0.149408
2765,0.697950
2798,0.280408
2806,0.952782
2814,0.893951
2815,0.321758
2817,0.938776
2824,0.948847
2828,0.278108
2850,0.929371
2854,0.551548
2862,0.142091
2874,0.557490
2881,0.237011
2902,0.808396
2906,0.961321
2910,0.576012
2912,0.401195
2931,0.930281
2932,0.951001
2936,0.200560
2948,0.163727
2965,0.948847
2970,0.683569
2975,0.947818
2977,0.873163
2983,0.564351
2994,0.583294
3002,0.418902
3008,0.222924
3009,0.950751
3017,0.160995
3018,0.246494
3019,0.195674
3021,0.914314
3068,0.598250
3074,0.846758
3100,0.432569
3102,0.372893
3111,0.659831
3112,0.666847
3152,0.510467
3161,0.694830
3166,0.512845
3171,0.731479
3193,0.086686
3214,0.842400
3250,0.085623
3253,0.614947
3254,0.417217
3258,0.248534
3260,0.069484
3284,0.143045
3286,0.731603
3330,0.685179
3331,0.094401
3338,0.312721
3339,0.103832
3349,0.926803
3353,0.457943
3354,0.955106
3355,0.244208
3359,0.041224
3376,0.929355
3388,0.290383
3421,0.410903
3424,0.562987
3425,0.940494
3426,0.263756
3460,0.843080
3483,0.871841
3486,0.079976
3487,0.957286
3496,0.379161
3501,0.035916
3502,0.331896
3510,0.948847
3512,0.512396
3524,0.853630
3539,0.940456
3544,0.341245
3566,0.309759
3586,0.367567
3598,0.112004
3604,0.136937
3606,0.255077
3623,0.186565
3626,0.948847
3634,0.928838
3649,0.331134
3652,0.178590
3666,0.125724
3673,0.623430
3689,0.240834
3694,0.596289
3705,0.221085
3714,0.540725
3724,0.894592
3734,0.387918
3737,0.516193
3744,0.726764
3760,0.140573
3768,0.518639
3784,0.210335
3785,0.208996
3794,0.611837
3798,0.410948
3802,0.892582
3811,0.771938
3829,0.174445
3837,0.949726
3843,0.445886
3867,0.477215
3878,0.821692
3881,0.415511
3887,0.816868
3889,0.948947
3898,0.221420
3914,0.925258
3915,0.093739
3917,0.881369
3925,0.690945
3931,0.920103
3934,0.331880
3935,0.318476
3939,0.225809
3940,0.857123
3956,0.356256
3960,0.943424
3962,0.397561
3972,0.688490
3999,0.080172
4000,0.855387
4001,0.427027
4003,0.913272
4018,0.809454
4025,0.946124
4031,0.530630
4048,0.775094
4077,0.476505
4083,0.533551
4091,0.847069
4093,0.867509
4097,0.953793
4108,0.925619
4111,0.951391
4125,0.918210
4130,0.929635
4133,0.223620
4136,0.421012
4164,0.679122
4169,0.955341
4178,0.183179
4186,0.394655
4192,0.070103
4206,0.904310
4217,0.389805
4227,0.209255
4232,0.193670
4238,0.524985
4249,0.049302
4256,0.145125
4261,0.078682
4272,0.368496
4306,0.251789
4317,0.231860
4319,0.271611
4325,0.088327
4331,0.139144
4344,0.503276
4348,0.750566
4369,0.056339
4373,0.092351
4374,0.194913
4377,0.138618
4378,0.955106
4383,0.235032
4397,0.145580
4405,0.119665
4409,0.241874
4410,0.308157
4420,0.285144
4423,0.147838
4437,0.060295
4440,0.141777
4447,0.335624
4451,0.947162
4456,0.477361
4457,0.952323
4466,0.091377
4468,0.361928
4470,0.353464
4474,0.718633
4483,0.469513
4486,0.410542
4487,0.861705
4512,0.782282
4530,0.232601
4533,0.179522
4538,0.954725
4555,0.870718
4559,0.671612
4561,0.411714
4587,0.380090
4593,0.940494
4595,0.126654
4598,0.036747
4600,0.045646
4604,0.072121
4616,0.179305
4624,0.667830
4625,0.280383
4651,0.539068
4660,0.171101
4667,0.884415
4670,0.505155
4671,0.696317
4676,0.164262
4692,0.773572
4714,0.863061
4728,0.925892
4742,0.937923
4743,0.941566
4748,0.348946
4759,0.516629
4765,0.154695
4770,0.265699
4777,0.161739
4781,0.893720
4785,0.472455
4789,0.957286
4792,0.890121
4796,0.093349
4802,0.269284
4817,0.241872
4818,0.824929
4823,0.934864
4827,0.530898
4837,0.946124
4838,0.760453
4861,0.900411
4875,0.954725
4887,0.790926
4898,0.081594
4937,0.328562
4952,0.241088
4954,0.591790
4998,0.308411
5008,0.405728
5009,0.331691
5028,0.718524
5046,0.757094
5058,0.333898
5059,0.126842
5061,0.939450
5062,0.244367
5067,0.134863
5072,0.135582
5081,0.683663
5084,0.089974
5101,0.400212
5103,0.709990
5120,0.893731
5126,0.750578
5137,0.913390
5139,0.373296
5146,0.945288
5149,0.181247
5162,0.893230
5166,0.740322
5177,0.098489
5181,0.194098
5187,0.039617
5190,0.948667
5194,0.635256
5205,0.527505
5207,0.092178
5211,0.251160
5215,0.162968
5229,0.832849
5230,0.927106
5245,0.547261
5256,0.896840
5268,0.612362
5274,0.948947
5276,0.107996
5277,0.896052
5285,0.298862
5287,0.771004
5309,0.485365
5311,0.459057
5326,0.299591
5333,0.600296
5348,0.826005
5351,0.415876
5357,0.123078
5361,0.869241
5371,0.127986
5384,0.456787
5387,0.826086
5393,0.041080
5396,0.083760
5423,0.888770
5438,0.146295
5447,0.625134
5456,0.199556
5461,0.102269
5479,0.246315
5489,0.750522
5490,0.861244
5493,0.113185
5500,0.926827
5508,0.288562
5510,0.948847
5519,0.754620
5538,0.601342
5546,0.593317
5548,0.912173
5557,0.888190
5558,0.901393
5569,0.825837
5591,0.746340
5608,0.536336
5609,0.382660
5614,0.860998
5621,0.555810
5623,0.955106
5625,0.894980
5642,0.183761
5666,0.951391
5667,0.912861
5673,0.843237
5685,0.800424
5689,0.239509
5702,0.721398
5716,0.236455
5727,0.182481
5729,0.842887
5742,0.877112
5743,0.415830
5750,0.931508
5752,0.833499
5761,0.745524
5762,0.914487
5768,0.898815
5777,0.885589
5781,0.509644
5785,0.281666
5792,0.069325
5793,0.724521
5800,0.950535
5813,0.927466
5814,0.954141
5827,0.905189
5841,0.299275
5842,0.503234
5843,0.692750
5857,0.876927
5866,0.451556
5869,0.902601
5870,0.889129
5878,0.068836
5888,0.470101
5892,0.454733
5917,0.835001
5918,0.224624
5924,0.884410
5937,0.867869
5941,0.317285
5947,0.085216
5950,0.278672
5961,0.907278
5963,0.254167
5966,0.819069
5971,0.931964
5986,0.766089
5999,0.733628
6007,0.891949
6023,0.664335
6032,0.594892
6036,0.758756
6039,0.370378
6042,0.610267
6046,0.933436
6065,0.114301
6069,0.305971
6073,0.873203
6078,0.631911
6095,0.449966
6109,0.102874
6111,0.938166
6113,0.915016
6119,0.911650
6132,0.075697
6135,0.674313
6157,0.783423
6162,0.206801
6189,0.611916
6193,0.107329
6194,0.922293
6200,0.948847
6201,0.148818
6210,0.381318
6218,0.500009
6222,0.242092
6228,0.088929
6234,0.146807
6254,0.943569
6263,0.850612
6276,0.843721
6279,0.044911
6293,0.834799
6294,0.144721
6300,0.818293
6301,0.118682
6304,0.881413
6324,0.145692
6344,0.922410
6353,0.335964
6356,0.521982
6371,0.872462
6380,0.879832
6391,0.300799
6398,0.585433
6399,0.773104
6419,0.898904
6427,0.129664
6429,0.059406
6439,0.354971
6441,0.562809
6468,0.421466
6470,0.131493
6475,0.190091
6497,0.067340
6500,0.748471
6501,0.901427
6510,0.376975
6512,0.957286
6522,0.475558
6539,0.198142
6546,0.234974
6565,0.199969
6566,0.886782
6573,0.711725
6578,0.840916
6579,0.463043
6583,0.913726
6591,0.248644
6602,0.177437
6604,0.142142
6609,0.781045
6616,0.578037
6617,0.872110
6618,0.214487
6619,0.203614
6634,0.421641
6646,0.311370
6650,0.381590
6651,0.432749
6662,0.108116
6664,0.171036
6680,0.831698
6686,0.157961
6689,0.878734
6699,0.063553
6704,0.369585
6718,0.143690
6720,0.950333
6726,0.688666
6732,0.304384
6771,0.210106
6772,0.109910
6776,0.876805
6780,0.098943
6783,0.795330
6789,0.876805
6810,0.939062
6815,0.925487
6819,0.516905
6822,0.925044
6827,0.060633
6830,0.099692
6832,0.798398
6836,0.346114
6844,0.155587
6853,0.453684
6857,0.883163
6859,0.223800
6867,0.390898
6882,0.504314
6884,0.280539
6894,0.848844
6895,0.570067
6906,0.185927
6908,0.286085
6909,0.113871
6915,0.831694
6924,0.860453
6928,0.927497
6939,0.285596
6940,0.497213
6943,0.178015
6944,0.865558
6961,0.882966
6968,0.799844
6973,0.886873
6974,0.570944
6984,0.869856
6988,0.040464
6995,0.103980
6996,0.799990
6999,0.796482
7006,0.150650
7017,0.734880
7021,0.889600
7038,0.931593
7040,0.874014
7047,0.888354
7053,0.875383
7056,0.190097
7073,0.252109
7075,0.903201
7080,0.253477
7081,0.917201
7105,0.928606
7126,0.614913
7132,0.080561
7157,0.942953
7172,0.947366
7175,0.619705
7178,0.154189
7181,0.293441
7193,0.285114
7194,0.878378
7201,0.901760
7218,0.634017
7219,0.552905
7221,0.897621
7232,0.885066
7236,0.361811
7241,0.865831
7244,0.827952
7257,0.942291
7272,0.949987
7288,0.064827
7289,0.953793
7290,0.823255
7292,0.922773
7296,0.200229
7312,0.768014
7318,0.854408
7326,0.338949
7328,0.387600
7339,0.700305
7352,0.088030
7354,0.254355
7357,0.943903
7365,0.603194
7371,0.241793
7372,0.409033
7390,0.604725
7393,0.786160
7394,0.919270
7399,0.790786
7401,0.250966
7407,0.222212
7422,0.462598
7423,0.944397
7438,0.660890
7447,0.191552
7461,0.065304
7471,0.047121
7473,0.389081
7474,0.697889
7475,0.699840
7491,0.150236
7504,0.549606
7511,0.096394
7516,0.868190
7536,0.666113
7545,0.883970
7560,0.918642
7580,0.493187
7594,0.339244
7600,0.176005
7610,0.138322
7612,0.949038
7614,0.151112
7619,0.547286
7620,0.837340
7632,0.781617
7653,0.125798
7682,0.521883
7684,0.340332
7686,0.278492
7711,0.334792
7712,0.344340
7721,0.192722
7740,0.958483
7745,0.056639
7748,0.773179
7752,0.063785
7762,0.211427
7768,0.053967
7770,0.376677
7790,0.161993
7803,0.256434
7805,0.793000
7809,0.494189
7817,0.407985
7819,0.947762
7822,0.590111
7833,0.716316
7847,0.074018
7855,0.950998
7858,0.112256
7863,0.485965
7867,0.766186
7868,0.114615
7881,0.254411
7887,0.436260
7905,0.419078
7910,0.131479
7925,0.857527
7934,0.763277
7942,0.606647
7960,0.946994
7990,0.239723
8003,0.906634
8017,0.076860
