14,0
20,1
23,1
26,0
48,0
51,0
53,0
55,0
69,1
70,0
76,0
80,1
88,0
95,1
103,0
113,0
133,0
152,0
155,0
157,0
164,1
171,1
178,0
195,1
212,1
216,1
226,1
240,0
247,0
249,1
257,0
265,0
275,1
282,0
285,0
286,1
295,0
304,0
305,1
322,0
337,0
344,0
349,0
360,1
379,1
387,0
390,0
403,1
414,0
419,1
421,1
428,1
429,0
432,0
452,0
475,0
487,1
497,1
505,0
507,1
527,1
552,0
558,0
561,1
572,1
583,1
584,1
589,1
594,0
606,0
609,1
615,0
630,1
635,0
638,0
645,1
652,1
660,0
661,1
663,0
680,1
685,1
686,1
690,0
691,1
693,0
695,0
700,1
703,0
709,0
713,1
723,1
726,0
727,1
733,1
743,1
751,0
752,0
758,0
762,1
768,1
771,1
788,0
790,0
791,0
797,1
802,0
805,0
819,1
821,0
825,0
827,1
833,1
843,1
844,1
848,0
853,0
870,0
872,0
895,0
901,0
911,0
912,0
916,0
921,0
935,1
940,0
961,1
963,0
980,1
994,0
1005,0
1006,1
1007,0
1015,1
1024,0
1030,0
1031,1
1033,0
1035,0
1046,1
1065,0
1072,1
1078,0
1080,0
1099,0
1103,0
1133,0
1145,0
1147,0
1150,0
1164,1
1174,0
1181,1
1182,0
1213,1
1223,0
1225,1
1235,1
1240,1
1243,0
1252,0
1253,0
1255,1
1274,1
1278,0
1285,0
1288,0
1289,0
1290,0
1297,1
1306,0
1311,0
1313,1
1340,0
1342,1
1349,1
1352,0
1353,0
1357,0
1363,0
1365,0
1377,0
1381,1
1390,0
1391,0
1393,1
1394,1
1399,0
1405,0
1409,0
1413,1
1422,0
1427,0
1442,0
1446,0
1451,0
1458,1
1469,1
1472,0
1476,0
1486,1
1489,1
1496,0
1500,0
1502,1
1520,0
1541,1
1556,0
1575,0
1576,1
1587,1
1597,1
1600,1
1614,1
1618,0
1621,1
1625,0
1632,0
1637,0
1645,1
1647,0
1650,1
1660,1
1686,1
1687,1
1701,0
1714,1
1728,1
1738,1
1756,1
1769,0
1783,0
1785,1
1796,0
1807,0
1812,1
1815,1
1822,0
1823,1
1827,0
1863,0
1871,1
1901,1
1909,1
1918,1
1928,1
1936,1
1939,1
1943,0
1953,0
1956,0
1966,1
1968,0
1971,1
1975,0
1996,1
2028,0
2062,1
2063,0
2064,1
2070,0
2072,0
2089,0
2090,0
2093,0
2098,1
2099,0
2107,0
2108,0
2117,1
2121,1
2134,1
2135,0
2158,1
2159,1
2160,0
2177,1
2188,0
2189,0
2203,0
2247,1
2253,0
2262,1
2266,1
2271,0
2274,1
2279,0
2290,0
2302,1
2304,0
2312,1
2316,0
2318,1
2323,1
2327,1
2333,0
2338,1
2339,0
2347,1
2351,1
2355,0
2365,1
2367,0
2385,0
2389,0
2390,1
2393,0
2396,0
2404,1
2406,1
2407,1
2426,1
2435,0
2463,1
2466,0
2469,0
2472,0
2482,0
2498,1
2501,1
2506,1
2513,1
2516,0
2518,1
2536,0
2541,1
2553,1
2565,0
2571,0
2572,0
2574,0
2577,1
2592,0
2596,0
2600,1
2601,0
2602,0
2606,0
2609,1
2612,0
2620,1
2635,0
2640,1
2642,0
2653,1
2654,1
2667,0
2676,0
2679,0
2690,1
2693,0
2706,0
2711,1
2712,0
2715,0
2722,1
2723,0
2728,0
2733,0
2736,1
2742,1
2744,1
2747,0
2748,0
2749,1
2753,1
2756,0
2765,0
2798,0
2806,1
2814,1
2815,0
2817,1
2824,1
2828,0
2850,1
2854,1
2862,0
2874,0
2881,0
2902,1
2906,1
2910,1
2912,0
2931,1
2932,1
2936,0
2948,0
2965,1
2970,0
2975,1
2977,1
2983,1
2994,0
3002,0
3008,0
3009,1
3017,0
3018,0
3019,0
3021,1
3068,1
3074,1
3100,0
3102,0
3111,0
3112,1
3152,0
3161,1
3166,1
3171,1
3193,0
3214,1
3250,0
3253,1
3254,1
3258,0
3260,0
3284,0
3286,1
3330,1
3331,0
3338,0
3339,0
3349,1
3353,1
3354,1
3355,0
3359,0
3376,1
3388,0
3421,0
3424,0
3425,1
3426,0
3460,1
3483,1
3486,0
3487,1
3496,0
3501,0
3502,0
3510,1
3512,1
3524,1
3539,1
3544,0
3566,0
3586,0
3598,0
3604,0
3606,0
3623,0
3626,1
3634,1
3649,1
3652,0
3666,0
3673,1
3689,0
3694,0
3705,0
3714,0
3724,1
3734,0
3737,1
3744,1
3760,0
3768,0
3784,0
3785,0
3794,0
3798,0
3802,1
3811,1
3829,0
3837,1
3843,0
3867,1
3878,1
3881,0
3887,1
3889,1
3898,1
3914,1
3915,0
3917,1
3925,1
3931,1
3934,0
3935,0
3939,0
3940,1
3956,0
3960,1
3962,0
3972,1
3999,0
4000,1
4001,1
4003,1
4018,1
4025,1
4031,0
4048,1
4077,1
4083,1
4091,1
4093,1
4097,1
4108,1
4111,1
4125,1
4130,1
4133,0
4136,1
4164,1
4169,1
4178,0
4186,1
4192,0
4206,1
4217,0
4227,0
4232,0
4238,0
4249,0
4256,0
4261,0
4272,0
4306,0
4317,0
4319,0
4325,0
4331,0
4344,0
4348,1
4369,0
4373,0
4374,0
4377,0
4378,1
4383,0
4397,0
4405,0
4409,0
4410,0
4420,0
4423,0
4437,0
4440,0
4447,0
4451,1
4456,0
4457,1
4466,0
4468,0
4470,0
4474,1
4483,0
4486,0
4487,1
4512,1
4530,0
4533,0
4538,1
4555,1
4559,1
4561,0
4587,0
4593,1
4595,0
4598,0
4600,0
4604,0
4616,0
4624,1
4625,0
4651,1
4660,0
4667,1
4670,1
4671,1
4676,0
4692,1
4714,1
4728,1
4742,1
4743,1
4748,0
4759,1
4765,0
4770,0
4777,0
4781,1
4785,1
4789,1
4792,1
4796,0
4802,0
4817,0
4818,1
4823,1
4827,0
4837,1
4838,1
4861,1
4875,1
4887,1
4898,0
4937,0
4952,0
4954,1
4998,0
5008,0
5009,0
5028,1
5046,1
5058,0
5059,0
5061,1
5062,0
5067,0
5072,0
5081,1
5084,0
5101,0
5103,1
5120,1
5126,1
5137,1
5139,0
5146,1
5149,0
5162,1
5166,1
5177,0
5181,0
5187,0
5190,1
5194,1
5205,0
5207,0
5211,0
5215,0
5229,1
5230,1
5245,1
5256,1
5268,1
5274,1
5276,0
5277,1
5285,0
5287,1
5309,1
5311,0
5326,0
5333,1
5348,1
5351,0
5357,0
5361,1
5371,0
5384,0
5387,1
5393,0
5396,1
5423,1
5438,0
5447,1
5456,0
5461,0
5479,0
5489,1
5490,1
5493,0
5500,1
5508,0
5510,1
5519,1
5538,1
5546,0
5548,1
5557,1
5558,1
5569,1
5591,1
5608,1
5609,0
5614,1
5621,1
5623,1
5625,1
5642,0
5666,1
5667,1
5673,1
5685,1
