14,0,0,0.865232,0
20,0,0,0,0
23,0,0.877334,0,0
26,0,0,0,0
48,0,0,0,0
51,0,0,0,0
53,0,0,0,0
55,0,0,0,0
69,0.866416,0,0.865232,0.874591
70,0,0,0,0
76,0,0,0.865232,0
80,0.866416,0.877334,0.865232,0.874591
88,0,0,0,0
95,0.866416,0,0.865232,0.874591
103,0,0,0,0
113,0,0,0,0
133,0,0,0.865232,0
152,0,0,0,0
155,0,0,0,0
157,0,0,0.865232,0
164,0.866416,0.877334,0.865232,0.874591
171,0.866416,0.877334,0.865232,0.874591
178,0,0,0,0
195,0,0.877334,0,0.874591
212,0.866416,0.877334,0.865232,0.874591
216,0,0,0.865232,0
226,0.866416,0.877334,0.865232,0.874591
240,0,0,0,0
247,0,0,0.865232,0
249,0.866416,0.877334,0.865232,0.874591
257,0,0,0,0
265,0.866416,0,0.865232,0
275,0.866416,0.877334,0.865232,0.874591
282,0,0,0,0
285,0,0,0,0
286,0.866416,0.877334,0.865232,0.874591
295,0,0,0,0
304,0,0,0,0
305,0.866416,0.877334,0.865232,0.874591
322,0,0,0,0
337,0,0,0,0
344,0,0,0,0
349,0,0,0,0
360,0.866416,0.877334,0.865232,0.874591
379,0.866416,0.877334,0.865232,0.874591
387,0,0,0,0
390,0,0,0.865232,0
403,0.866416,0.877334,0.865232,0.874591
414,0,0,0,0
419,0.866416,0.877334,0.865232,0.874591
421,0.866416,0.877334,0.865232,0.874591
428,0.866416,0.877334,0.865232,0.874591
429,0,0,0,0
432,0,0,0,0
452,0,0,0,0
475,0,0,0.865232,0
487,0.866416,0.877334,0.865232,0.874591
497,0.866416,0.877334,0.865232,0.874591
505,0,0,0,0
507,0.866416,0.877334,0.865232,0.874591
527,0.866416,0.877334,0.865232,0.874591
552,0,0,0,0
558,0.866416,0,0.865232,0
561,0,0.877334,0.865232,0.874591
572,0.866416,0.877334,0.865232,0.874591
583,0.866416,0.877334,0.865232,0.874591
584,0.866416,0.877334,0.865232,0.874591
589,0.866416,0.877334,0.865232,0.874591
594,0,0,0,0
606,0,0,0,0
609,0,0.877334,0.865232,0.874591
615,0,0,0,0
630,0.866416,0.877334,0.865232,0.874591
635,0.866416,0,0.865232,0
638,0,0,0,0
645,0.866416,0.877334,0.865232,0.874591
652,0.866416,0.877334,0.865232,0.874591
660,0,0,0,0
661,0,0.877334,0.865232,0
663,0,0,0,0
680,0,0.877334,0.865232,0.874591
685,0.866416,0.877334,0.865232,0.874591
686,0.866416,0.877334,0.865232,0.874591
690,0,0,0,0
691,0.866416,0.877334,0.865232,0.874591
693,0,0,0,0
695,0,0,0,0
700,0.866416,0.877334,0.865232,0.874591
703,0,0,0,0
709,0,0,0,0
713,0.866416,0.877334,0.865232,0.874591
723,0.866416,0.877334,0.865232,0.874591
726,0,0,0.865232,0
727,0.866416,0,0.865232,0.874591
733,0,0.877334,0.865232,0.874591
743,0.866416,0.877334,0.865232,0.874591
751,0,0,0,0
752,0,0,0,0
758,0,0,0,0
762,0.866416,0.877334,0.865232,0.874591
768,0.866416,0.877334,0.865232,0.874591
771,0.866416,0.877334,0.865232,0.874591
788,0,0,0,0
790,0,0,0,0
791,0,0,0,0
797,0.866416,0.877334,0.865232,0.874591
802,0,0,0,0
805,0,0,0.865232,0
819,0.866416,0.877334,0.865232,0.874591
821,0,0,0,0
825,0,0,0,0
827,0.866416,0.877334,0.865232,0.874591
833,0.866416,0.877334,0.865232,0.874591
843,0.866416,0.877334,0.865232,0.874591
844,0.866416,0.877334,0.865232,0.874591
848,0,0,0.865232,0
853,0,0,0,0
870,0,0,0,0
872,0,0,0,0
895,0,0,0,0
901,0,0,0.865232,0
911,0,0,0,0
912,0,0,0,0
916,0,0,0,0
921,0,0,0,0
935,0.866416,0.877334,0.865232,0.874591
940,0,0,0,0
961,0.866416,0.877334,0.865232,0.874591
963,0,0,0,0
980,0.866416,0.877334,0.865232,0.874591
994,0,0,0,0
1005,0,0,0,0
1006,0,0.877334,0.865232,0.874591
1007,0,0,0,0
1015,0,0.877334,0.865232,0.874591
1024,0,0,0,0
1030,0,0,0,0
1031,0.866416,0.877334,0.865232,0.874591
1033,0,0,0,0
1035,0,0,0,0
1046,0.866416,0.877334,0.865232,0.874591
1065,0,0,0,0
1072,0.866416,0.877334,0.865232,0.874591
1078,0,0,0,0
1080,0,0,0,0
1099,0,0,0,0
1103,0.866416,0,0.865232,0
1133,0,0,0,0
1145,0,0,0.865232,0
1147,0,0,0,0
1150,0,0,0,0
1164,0.866416,0.877334,0.865232,0.874591
1174,0,0,0,0
1181,0.866416,0.877334,0.865232,0.874591
1182,0,0,0,0
1213,0.866416,0.877334,0.865232,0.874591
1223,0,0,0,0
1225,0.866416,0.877334,0.865232,0.874591
1235,0.866416,0.877334,0.865232,0.874591
1240,0.866416,0.877334,0.865232,0.874591
1243,0,0,0,0
1252,0,0,0,0
1253,0,0,0,0
1255,0.866416,0.877334,0.865232,0.874591
1274,0.866416,0.877334,0.865232,0.874591
1278,0,0,0,0
1285,0,0,0,0
1288,0,0,0,0
1289,0,0,0,0
1290,0,0,0,0
1297,0.866416,0.877334,0.865232,0.874591
1306,0,0,0,0
1311,0,0,0,0
1313,0.866416,0.877334,0.865232,0.874591
1340,0,0,0,0
1342,0.866416,0.877334,0.865232,0.874591
1349,0.866416,0.877334,0.865232,0.874591
1352,0,0,0,0
1353,0,0,0,0
1357,0,0,0,0
1363,0,0,0,0
1365,0,0,0,0.874591
1377,0,0,0,0
1381,0.866416,0.877334,0.865232,0.874591
1390,0,0,0,0
1391,0,0,0,0
1393,0,0.877334,0.865232,0.874591
1394,0,0,0.865232,0
1399,0,0,0,0
1405,0,0,0,0
1409,0,0,0,0
1413,0.866416,0.877334,0.865232,0.874591
1422,0,0,0,0
1427,0,0,0,0
1442,0,0,0,0
1446,0,0,0,0
1451,0,0,0,0
1458,0.866416,0.877334,0.865232,0.874591
1469,0,0.877334,0.865232,0.874591
1472,0,0,0,0
1476,0,0,0,0
1486,0.866416,0.877334,0.865232,0.874591
1489,0.866416,0.877334,0.865232,0.874591
1496,0,0,0,0
1500,0,0,0,0
1502,0,0.877334,0.865232,0.874591
1520,0,0,0,0
1541,0.866416,0.877334,0.865232,0.874591
1556,0,0,0,0
1575,0,0,0,0
1576,0.866416,0.877334,0.865232,0.874591
1587,0.866416,0.877334,0.865232,0.874591
1597,0.866416,0.877334,0.865232,0.874591
1600,0,0.877334,0,0
1614,0.866416,0.877334,0.865232,0.874591
1618,0,0,0,0
1621,0,0.877334,0.865232,0.874591
1625,0,0,0,0
1632,0,0,0,0
1637,0,0,0,0
1645,0.866416,0.877334,0.865232,0.874591
1647,0,0,0,0
1650,0.866416,0.877334,0.865232,0.874591
1660,0.866416,0,0.865232,0.874591
1686,0,0,0,0
1687,0.866416,0.877334,0.865232,0.874591
1701,0.866416,0.877334,0.865232,0.874591
1714,0,0,0.865232,0
1728,0.866416,0.877334,0.865232,0.874591
1738,0.866416,0.877334,0.865232,0.874591
1756,0,0,0.865232,0
1769,0,0,0,0
1783,0,0,0,0
1785,0.866416,0.877334,0.865232,0.874591
1796,0,0,0,0
1807,0,0,0,0
1812,0.866416,0.877334,0.865232,0.874591
1815,0.866416,0.877334,0.865232,0
1822,0,0,0,0
1823,0.866416,0.877334,0.865232,0.874591
1827,0,0,0,0
1863,0,0,0,0
1871,0.866416,0.877334,0.865232,0.874591
1901,0.866416,0.877334,0.865232,0.874591
1909,0.866416,0.877334,0.865232,0.874591
1918,0.866416,0.877334,0.865232,0.874591
1928,0.866416,0.877334,0.865232,0.874591
1936,0.866416,0.877334,0.865232,0.874591
1939,0.866416,0.877334,0.865232,0.874591
1943,0,0,0,0
1953,0,0,0,0
1956,0,0,0,0
1966,0.866416,0.877334,0.865232,0.874591
1968,0,0,0,0
1971,0.866416,0.877334,0.865232,0.874591
1975,0,0,0.865232,0.874591
1996,0.866416,0.877334,0.865232,0.874591
2028,0,0,0,0
2062,0.866416,0.877334,0.865232,0.874591
2063,0,0,0,0
2064,0.866416,0.877334,0.865232,0.874591
2070,0,0,0,0
2072,0,0,0,0
2089,0.866416,0,0.865232,0.874591
2090,0,0,0,0
2093,0,0,0,0
2098,0.866416,0.877334,0.865232,0.874591
2099,0,0,0,0
2107,0,0.877334,0.865232,0.874591
2108,0,0,0,0
2117,0.866416,0.877334,0.865232,0.874591
2121,0.866416,0.877334,0.865232,0.874591
2134,0.866416,0.877334,0.865232,0.874591
2135,0,0,0.865232,0
