14,0.41101671212,0.37879078173,0.49851822264,0.41107411730000004
20,0.166367335792,0.48337731557999997,0.21352099391999999,0.426859123075
23,0.261270089024,0.50482207812,0.38384794992,0.47643182895
26,0.090558042288,0.29555902704000003,0.037009961999999993,0.269183189275
48,0.21242928224000002,0.33127189893,0.40284496536000003,0.3055588305
51,0.075157014688,0.02163621654,0.00000668136,0.108692570525
53,0.043465228296000004,0.048694410359999996,0.00424934496,0.0366272599
55,0.08554102642400001,0.26952032576999996,0.06914062224,0.18381557425
69,0.6982101159599999,0.6145137328799999,0.7386434376,0.591084796225
70,0.285926991168,0.26561370689999997,0.41276964839999997,0.28165696982500005
76,0.443314049752,0.23191397382,0.57866209032,0.32525014445
80,0.8224930710080001,0.81765121323,0.81665404248,0.7443779728
88,0.071098390944,0.09473814008999999,0.02932067112,0.118776452025
95,0.540783958792,0.5804483226599999,0.7174396644,0.53920829655
103,0.0875665238,0.05223343755,0.033101366400000005,0.1169577178
113,0.135846599672,0.13881180816,0.1425659052,0.161545886425
133,0.278098691752,0.27352075709999996,0.4785667272,0.311914354675
152,0.114623697552,0.10752535274999998,0.08505466728,0.143986155775
155,0.169065138088,0.14067465558,0.30691018056,0.175556167325
157,0.45880471800800005,0.24833976975,0.7026032272799999,0.3957665173
164,0.9165089539200001,0.9147394511699999,0.884110962,0.9079014098000001
171,0.636955985568,0.73611765552,0.72806493576,0.7111872691000001
178,0.058417098992000004,0.08474807037,0.09097530672,0.10812618932500001
195,0.340585857976,0.5370552735599999,0.42782466144000003,0.4987139542
212,0.901916599472,0.9009356177699999,0.87993606648,0.8951769673000001
216,0.3637121936,0.63779453928,0.5456504450399999,0.549505527725
226,0.922681762072,0.9235042152899999,0.89365289856,0.9191936349750001
240,0.065260304816,0.12117698022,0.00367761144,0.1709323154
247,0.446198762352,0.4072705215,0.55547586216,0.42233094365
249,0.535875656064,0.75443310243,0.7414305192,0.69146916685
257,0.218429484448,0.15098062439999999,0.31906261992,0.245980694575
265,0.5341248024,0.5349129033,0.60147798024,0.4830083566
275,0.554573361832,0.6516203898899999,0.6744670658399999,0.6067358605
282,0.23266518352,0.32383295376,0.41921811528,0.33274991172500007
285,0.170524182808,0.11503226408999999,0.16390903248,0.2248648171
286,0.916817928096,0.9153434885399999,0.8865763838399999,0.9013899394500001
295,0.033843162136,0.04079789012999999,0.0028538952,0.051392396825000006
304,0.079368218272,0.10929247316999999,0.04915858344,0.11594932965
305,0.921293285528,0.9198771192599999,0.89195106072,0.9131098207000001
322,0.16656473596,0.18391932782999998,0.28920171312,0.22880078375000001
337,0.136733469992,0.11674482012,0.16812878856,0.142172205175
344,0.075348693112,0.06586209054,0.03466289568,0.090285181525
349,0.18348202572,0.13647702663,0.38819178839999996,0.2195798682
360,0.909114553424,0.91522861614,0.88222872744,0.907058535075
379,0.909200379584,0.89621149032,0.88777425624,0.8447259878750001
387,0.230627289032,0.18107336411999997,0.37302605567999997,0.255327897825
390,0.24096171232000002,0.19960898313,0.48076107672000007,0.3186812706
403,0.6636479213280001,0.55506439407,0.6911446948800001,0.531144061525
414,0.069492488128,0.06310228113,0.03151406616,0.06496736785
419,0.91766283896,0.91712879709,0.88938541848,0.905889417125
421,0.9120631588320001,0.90790071429,0.8900468731200001,0.9023036118250001
428,0.6940446863280001,0.76764821478,0.75697708944,0.701844849475
429,0.27249424350400003,0.19013392466999998,0.25406253192,0.28544273065000003
432,0.169132845392,0.12859390818,0.2343868812,0.191631060775
452,0.14326579439200002,0.20538036395999998,0.18054275543999998,0.20009807702500002
475,0.343413353136,0.33183668822999995,0.5881782559200001,0.372166981725
487,0.913526971672,0.91323653727,0.8837196252,0.906383087225
497,0.9305443919520001,0.91834261545,0.89403946296,0.922241760825
505,0.13276830139999998,0.13502963439,0.1328827056,0.153608895825
507,0.910916902784,0.9082395878699999,0.88243203168,0.8967115542
527,0.922681762072,0.9235042152899999,0.89365289856,0.9191936349750001
552,0.140553687736,0.10491870654,0.10015263192,0.11524613677500001
558,0.5024282478880001,0.29520196533,0.56228989488,0.36670312525000004
561,0.46068335728800003,0.6824282103,0.72170237208,0.5634124823250001
572,0.7267167981920001,0.72040981209,0.82741675896,0.71549061815
583,0.9097592032480001,0.9073378395299999,0.88654870392,0.9046217565000001
584,0.49375408398399995,0.73682507805,0.68685239832,0.655097352525
589,0.608864129776,0.63643808769,0.78593696712,0.6838593762
594,0.07383624544799999,0.06587453505,0.03453213192,0.093218500375
606,0.026767272056,0.049487029919999995,0.0000047724,0.047648731900000005
609,0.442749504344,0.76319882382,0.6579583797599999,0.67049392795
615,0.208317255552,0.19311869253,0.3593998992,0.27202753269999996
630,0.556552131632,0.6105075579299999,0.59153229864,0.625647443575
635,0.48268346296799997,0.38284769198999996,0.5942334770400001,0.5995451154
638,0.059958155376,0.07951946163,0.0162643392,0.0749574903
645,0.80968876156,0.71014979223,0.84958360248,0.727378883
652,0.54751845148,0.67120613409,0.7106838549600001,0.6444298687750001
660,0.1624498484,0.15370501481999999,0.2503410144,0.22298389575000002
661,0.380956576392,0.52120862598,0.6120898888799999,0.48007886465
663,0.310854722528,0.26061580023,0.44477908967999996,0.303395675275
680,0.440781224408,0.65227324803,0.6531936156,0.602536794475
685,0.642026404376,0.6985065172199999,0.7836901212,0.6278603484999999
686,0.9305443919520001,0.91834261545,0.89403946296,0.922241760825
690,0.07142739122399999,0.07260031407,0.01263922416,0.100619724975
691,0.558612913096,0.55996274466,0.5953588089599999,0.5268053136499999
693,0.050967388304,0.04684592199,0.00643892208,0.07611895445
695,0.200281066104,0.18040901873999998,0.21021467519999998,0.2529236479
700,0.917845934768,0.91770220182,0.88671382896,0.909257089125
703,0.15020340899200002,0.21876012675,0.21919346856,0.23975241482500004
709,0.10597528149600001,0.12333945314999999,0.1166231388,0.167481408325
713,0.9305443919520001,0.91834261545,0.89403946296,0.922241760825
723,0.8882311414480001,0.88880796414,0.86770058736,0.876892995825
726,0.419175919064,0.23032299108,0.5499790118400001,0.28750542975000004
727,0.618192479744,0.47816019408,0.74975072136,0.5373312021000001
733,0.444561389944,0.6955686555899999,0.63220364592,0.58100569835
743,0.869448563144,0.86169807774,0.83269026096,0.83391786555
751,0.054335588272,0.058851045059999996,0.02092888296,0.07673125845
752,0.172264546608,0.25552120929,0.47463140616,0.294624420475
758,0.173272527176,0.13126852056,0.3168062292,0.22827075810000003
762,0.887820129504,0.89612629329,0.86605792728,0.888100072475
768,0.922681762072,0.9235042152899999,0.89365289856,0.9191936349750001
771,0.7862229357920001,0.7156263339,0.83646522936,0.730339946875
788,0.231969991624,0.22002755222999998,0.34186323816,0.280535688125
790,0.318585752296,0.1290974322,0.46229475216,0.21250201665000001
791,0.20351766596,0.29270923425,0.36044410032,0.289169174525
797,0.9108520563520001,0.90453973932,0.88461301848,0.866617769325
802,0.12698933996,0.1095786969,0.09994550976,0.15424990157500001
805,0.45540790932,0.33532306557,0.66084472728,0.41748226135
819,0.7454898402560001,0.8215961229,0.82350529992,0.781067419825
821,0.067686324272,0.20243292962999998,0.02315186688,0.1191352239
825,0.12300700613599999,0.10744015572,0.2039580588,0.15093389272500002
827,0.659010447816,0.5404602829499999,0.66830112504,0.5237016977500001
833,0.900792276776,0.89290986609,0.87233840568,0.8507610091750001
843,0.91533122828,0.91434122685,0.89350209072,0.9059649984
844,0.7882961143680001,0.83217012732,0.83743593552,0.7971643179500001
848,0.383649610568,0.22505992062,0.64155468648,0.37085339829999997
853,0.086633879528,0.13937372565,0.060800376,0.098652698375
870,0.15310910132,0.19924617779999998,0.22633775136,0.20649856727500002
872,0.174888919856,0.20533632954,0.27893818967999995,0.287280599375
895,0.16286944296,0.13864141409999997,0.11207790504,0.173916340675
901,0.39404888028800006,0.33722420379,0.5634667687199999,0.42210802672500003
911,0.11808344542400001,0.12953394731999998,0.18710957784,0.15284542927500003
912,0.17653773575200002,0.44787217127999995,0.25439659992,0.4242042112
916,0.231066909696,0.20434076874,0.41535342576,0.25821625060000003
921,0.09183875932,0.07400558642999999,0.08672500728,0.122660755525
935,0.8768296129040001,0.88878116058,0.86881255656,0.8753928510250001
940,0.029803610872000005,0.041041993980000004,0.00047914895999999995,0.055617294425
961,0.913526971672,0.91323653727,0.8837196252,0.906383087225
963,0.12430393477599999,0.09419345345999999,0.0819564252,0.12809208335000002
980,0.5750514836080001,0.71417702712,0.7662746791199999,0.648836544125
994,0.071088854704,0.07047230286,0.0205738164,0.0879574696
1005,0.175306607168,0.25572989415,0.33686844432,0.28347187715
