14,0.349499
20,0.534950
23,0.490275
26,0.391667
48,0.268674
51,0.032498
53,0.053213
55,0.200908
69,0.563715
70,0.259195
76,0.215102
80,0.828070
88,0.099762
95,0.523130
103,0.080527
113,0.139674
133,0.310297
152,0.112178
155,0.149978
157,0.242404
164,0.951293
171,0.784927
178,0.089660
195,0.562865
212,0.939844
216,0.708637
226,0.964062
240,0.112740
247,0.380105
249,0.770284
257,0.187580
265,0.314701
275,0.695270
282,0.325337
285,0.160601
286,0.953242
295,0.044079
304,0.111129
305,0.960340
322,0.201086
337,0.125769
344,0.088593
349,0.154000
360,0.879913
379,0.934832
387,0.225318
390,0.210403
403,0.561406
414,0.068599
419,0.954896
421,0.949937
428,0.818284
429,0.248124
432,0.127515
452,0.187600
475,0.310451
487,0.872391
497,0.962134
505,0.166445
507,0.945406
527,0.964062
552,0.107570
558,0.343539
561,0.637568
572,0.767189
583,0.949147
584,0.778977
589,0.711534
594,0.076053
606,0.060920
609,0.789831
615,0.198876
630,0.744935
635,0.420898
638,0.080870
645,0.765451
652,0.706873
660,0.178256
661,0.598676
663,0.255678
680,0.689811
685,0.740866
686,0.962134
690,0.068332
691,0.596732
693,0.055058
695,0.224675
700,0.956622
703,0.239893
709,0.121767
713,0.962134
723,0.918290
726,0.255726
727,0.572914
733,0.730217
743,0.888378
751,0.062882
752,0.234473
758,0.156373
762,0.933346
768,0.964062
771,0.765025
788,0.217103
790,0.180897
791,0.234835
797,0.940602
802,0.120045
805,0.321412
819,0.860514
821,0.209223
825,0.120982
827,0.637844
833,0.937388
843,0.954768
844,0.875639
848,0.285601
853,0.098329
870,0.220409
872,0.235303
895,0.135988
901,0.315503
911,0.117606
912,0.517930
916,0.296692
921,0.086761
935,0.932698
940,0.042738
961,0.872391
963,0.128503
980,0.733158
994,0.078999
1005,0.208868
1006,0.628900
1007,0.162354
1015,0.652345
1024,0.162783
1030,0.093322
1031,0.933267
1033,0.172751
1035,0.238322
1046,0.939927
1065,0.236646
1072,0.934126
1078,0.066177
1080,0.083728
1099,0.104978
1103,0.347105
1133,0.118793
1145,0.279380
1147,0.182017
1150,0.034660
1164,0.920329
1174,0.505913
1181,0.900821
1182,0.049004
1213,0.640354
1223,0.280332
1225,0.480772
1235,0.720208
1240,0.748700
1243,0.198592
1252,0.158015
1253,0.354889
1255,0.895557
1274,0.959717
1278,0.093095
1285,0.226527
1288,0.200563
1289,0.242712
1290,0.250633
1297,0.929088
1306,0.083380
1311,0.212477
1313,0.627362
1340,0.125047
1342,0.929748
1349,0.923038
1352,0.153221
1353,0.331251
1357,0.065265
1363,0.229785
1365,0.234693
1377,0.041992
1381,0.874433
1390,0.156711
1391,0.123823
1393,0.814788
1394,0.470919
1399,0.102033
1405,0.345363
1409,0.120720
1413,0.936095
1422,0.108443
1427,0.208277
1442,0.308551
1446,0.044668
1451,0.084765
1458,0.726770
1469,0.584801
1472,0.149028
1476,0.130558
1486,0.832568
1489,0.693095
1496,0.204736
1500,0.307857
1502,0.650528
1520,0.030701
1541,0.950904
1556,0.174530
1575,0.152606
1576,0.826779
1587,0.554296
1597,0.957553
1600,0.582564
1614,0.879640
1618,0.168995
1621,0.604086
1625,0.213635
1632,0.310243
1637,0.266397
1645,0.960340
1647,0.237831
1650,0.923614
1660,0.703199
1686,0.563996
1687,0.641368
1701,0.415474
1714,0.567694
1728,0.925215
1738,0.579328
1756,0.620650
1769,0.138337
1783,0.212806
1785,0.939507
1796,0.150343
1807,0.090201
1812,0.912052
1815,0.754515
1822,0.164373
1823,0.908106
1827,0.094193
1863,0.322815
1871,0.958094
1901,0.966292
1909,0.947076
1918,0.961250
1928,0.933561
1936,0.862519
1939,0.937541
1943,0.188500
1953,0.268382
1956,0.397418
1966,0.712216
1968,0.306415
1971,0.918410
1975,0.290468
1996,0.849601
2028,0.175344
2062,0.658736
2063,0.104169
2064,0.734695
2070,0.173391
2072,0.065182
2089,0.449498
2090,0.082463
2093,0.042231
2098,0.671023
2099,0.226016
2107,0.360097
2108,0.311514
2117,0.738619
2121,0.674691
2134,0.738973
2135,0.318389
2158,0.917245
2159,0.939241
2160,0.098479
2177,0.923277
2188,0.499071
2189,0.110755
2203,0.171325
2247,0.897899
2253,0.213148
